topmed_label	variable_phv	label	tag_id
Medication/supplement use	226360	 MHEA16C	74
Diabetes	226359	 MHEA16B	34
Myocardial infarction	226366	 MI_ECG	26
Heart failure	226365	 MHEA5	29
FVC	226383	 PRBA25	62
FEV1	226384	 PRBA29	63
Asthma	226387	 RSEA32	64
Asthma	226388	 RSEA34	64
Asthma	226389	 RSEA35	64
AHI	226392	 SLPA54	68
Weight	253218	 ANTA4	13
Waist circumference	253219	 ANTA10A	15
Hip circumference	253220	 ANTA10B	16
Clinic visit	253221	 CLINDATE_YR	71
Gender	253224	 GENDERNUM	22
Insulin in blood	253227	 INSULIN_FAST	32
Insulin in blood	253228	 INSULIN_OGTT	32
Blood glucose	253229	 LABA70	31
Blood glucose	253230	 LABA71	31
Race/ancestry/ethnicity	253242	 REGION	23
Clinic visit	258036	 CLINDATE	71
Medication/supplement use	258039	 HYPERT_TREATMENT	74
Diabetes	258040	 DIABETES_LAB	34
Diabetes	258041	 DIABETES_SELF	34
COPD	258042	 COPD_BY_BD	66
HbA1c	258047	 HBA1C_SI	33
Medication/supplement use	258052	 ELEVATED_BP_PLUSMEDS	74
Medication/supplement use	258053	 HIGH_TRIG_PLUSMEDS	74
Medication/supplement use	258054	 LOW_HDL_PLUSMEDS	74
Medication/supplement use	258055	 ELEVATED_BP_SELFMEDS	74
Myocardial infarction	258068	 MHEA4	26
FVC	258076	 PRBA36	62
Asthma	258081	 RSEA33	64
Medication/supplement use	258083	 RSEA37	74
Resting arm systolic BP	258089	 ABPA1A	7
Resting arm systolic BP	258094	 ABPA1F	7
Medication/supplement use	258104	 SLEA8	74
Medication/supplement use	258117	 THIAZIDE	74
Medication/supplement use	258118	 TCA	74
Medication/supplement use	258119	 SULFON	74
Medication/supplement use	258120	 ORAL_BB	74
Medication/supplement use	258121	 DILTIAZEM	74
Medication/supplement use	258122	 VERAPAMIL	74
Gender	252975	 SEX	22
Age at enrollment/collection	252976	 age_baseline	21
Age at enrollment/collection	252977	 age_at_dna	21
Weight	252979	 weight_baseline	13
Waist circumference	252980	 waist_baseline	15
Waist-hip ratio	252981	 whr_baseline	17
Height	252982	 height_baseline	12
BMI	252983	 bmi_baseline	14
Myocardial infarction	252984	 mi_baseline	26
Other stroke	252985	 stroke_baseline	20
CAC	252986	 cac_agatston_score	24
CAC	252987	 cac_score_age	24
Cigarette smoking	252990	 current_smoker_baseline	69
Fibrinogen in blood	252991	 fibrinogen_baseline	47
CRP in blood	252992	 crp_baseline	52
Interleukin 6 in blood	252993	 il6_baseline	53
Medication/supplement use	252997	 htn_med_baseline	74
Diabetes	252998	 t2diabetes_baseline	34
Medication/supplement use	252999	 t2d_med_baseline	74
Insulin in blood	253000	 fastinsulin_baseline	32
Blood glucose	253001	 fastglucose_baseline	31
QRS from EKG	253002	 ekg_qrs_baseline	36
QT from EKG	253003	 ekg_qt_baseline	37
PR from EKG	253004	 ekg_pr_baseline	38
Resting heart rate from EKG	253005	 ekg_hr_baseline	39
White blood cell count	253006	 white_blood_cell_count_baseline	46
Hemoglobin	253007	 hemoglobin_baseline	43
Hematocrit	253008	 hematocrit_baseline	42
Platelet count	253009	 platelet_count_baseline	44
Red blood cell count	253010	 red_blood_cell_count_baseline	45
Medication/supplement use	253021	 lipid_med_baseline	74
FVC	253022	 fvc_pre_bd_baseline	62
FEV1	253023	 fev1_pre_bd_baseline	63
Ischemic stroke	190981	 DATE	18
Ischemic stroke	36471	 DATE	18
Ischemic stroke	190979	 EVENT	18
Ischemic stroke	36469	 EVENT	18
Ischemic stroke	276974	 stroke_tiadate	18
Ischemic stroke	276972	 stroke_tiatype	18
Ischemic stroke	276971	 stroke_tia	18
Ischemic stroke	276965	 stroke	18
Ischemic stroke	276968	 strokedate	18
Ischemic stroke	276966	 stroke_type	18
Medication/supplement use	117455	 D09ASSOR	74
Medication/supplement use	117454	 D09ASCD4	74
Medication/supplement use	117453	 D09ASCD3	74
Medication/supplement use	117452	 D09ASCD2	74
Medication/supplement use	117451	 D09ASCD1	74
Medication/supplement use	117450	 D09ASNM	74
Medication/supplement use	117449	 D09ASNUM	74
Medication/supplement use	117467	 D09BCCUS	74
Medication/supplement use	117466	 D09BCTUS	74
Medication/supplement use	117465	 D09BCSOR	74
Medication/supplement use	117464	 D09BCTMO	74
Medication/supplement use	117463	 D09BCTYR	74
Medication/supplement use	117462	 D09BCTM1	74
Medication/supplement use	117461	 D09BCTY1	74
Medication/supplement use	117460	 D09BCCD3	74
Medication/supplement use	117459	 D09BCCD2	74
Medication/supplement use	117458	 D09BCCD1	74
Medication/supplement use	117457	 D09BCNAM	74
Medication/supplement use	117476	 D09CHSOR	74
Medication/supplement use	117475	 D09CHCD4	74
Medication/supplement use	117474	 D09CHCD3	74
Medication/supplement use	117473	 D09CHCD2	74
Medication/supplement use	117472	 D09CHCD1	74
Medication/supplement use	117471	 D09CHNM	74
Medication/supplement use	117470	 D09CHNUM	74
Medication/supplement use	117485	 D09HBSOR	74
Medication/supplement use	117484	 D09HBCD4	74
Medication/supplement use	117483	 D09HBCD3	74
Medication/supplement use	117482	 D09HBCD2	74
Medication/supplement use	117481	 D09HBCD1	74
Medication/supplement use	117480	 D09HBNM	74
Medication/supplement use	117479	 D09HBNUM	74
Medication/supplement use	117494	 D09HMSOR	74
Medication/supplement use	117493	 D09HMCD4	74
Medication/supplement use	117492	 D09HMCD3	74
Medication/supplement use	117491	 D09HMCD2	74
Medication/supplement use	117490	 D09HMCD1	74
Medication/supplement use	117489	 D09HMNM	74
Medication/supplement use	117488	 D09HMNUM	74
Medication/supplement use	117504	 D09RESO	74
Medication/supplement use	117503	 D09OTNUM	74
Medication/supplement use	117502	 D09OTSOR	74
Medication/supplement use	117501	 D09OTCD4	74
Medication/supplement use	117500	 D09OTCD3	74
Medication/supplement use	117499	 D09OTCD2	74
Medication/supplement use	117498	 D09OTCD1	74
Medication/supplement use	117497	 D09OTNM	74
Hypertension	117517	 D09P_HBP	30
Cigarette smoking	117533	 D09PAKSZ	69
Cigarette smoking	117532	 D09FILTR	69
Cigarette smoking	117531	 D09CGTDY	69
Cigarette smoking	117530	 D09SLS3M	69
Cigarette smoking	117529	 D09STS3M	69
Cigarette smoking	117528	 D09SMKNW	69
Cigarette smoking	117527	 D09BRAND	69
Cigarette smoking	117526	 D09UPC	69
Cigarette smoking	117537	 D09ATTMP	69
Cigarette smoking	117536	 D09TRYQT	69
Cigarette smoking	117535	 D09MENTH	69
Cigarette smoking	117534	 D09LNGTH	69
Cigarette smoking	117545	 D09SPEND	69
Cigarette smoking	117544	 D09ATTND	69
Age at enrollment/collection	117592	 EX4_AGE	21
Age at enrollment/collection	117579	 EXAMAGE	21
Myocardial infarction	117946	 FY096HAK	26
Hypertension	117936	 FY096BPA	30
Hypertension	117935	 FY096HBP	30
Cigarette smoking	117925	 FY096SMK	69
CAC	118018	 ER2TSCR9	24
CAC	118017	 ER2TSCR8	24
CAC	118016	 ER2TSCR7	24
CAC	118015	 ER2TSCR6	24
CAC	118014	 ER2TSCR5	24
CAC	118013	 ER2TSCR4	24
CAC	118012	 ER2TSCR3	24
CAC	118011	 ER2TSCR2	24
Weight	118137	 EWT	13
Age at enrollment/collection	118135	 EAGE	21
Age at enrollment/collection	118249	 EAGE	21
Cigarette smoking	118268	 E02SMOKE	69
Medication/supplement use	118387	 E05STERD	74
Medication/supplement use	118386	 E05INSUL	74
Diabetes	118385	 E05DIAB	34
Fasting	118384	 E05FST8H	72
Myocardial infarction	118435	 E08HRTAG	26
Myocardial infarction	118434	 E08HRTAK	26
Hypertension	118430	 E08HBPAG	30
Hypertension	118428	 E08HBP	30
Asthma	118521	 E08ASTYR	64
Asthma	118520	 E08ASTAG	64
Diabetes	118446	 E08DIBAG	34
Medication/supplement use	118579	 E08BRTHC	74
Medication/supplement use	118548	 E08ASP	74
Medication/supplement use	118547	 E08OTMED	74
Medication/supplement use	118546	 E08ASMA	74
Medication/supplement use	118545	 E08CHNOW	74
Medication/supplement use	118544	 E08HBNOW	74
Medication/supplement use	118581	 E08HMNOW	74
Medication/supplement use	118633	 E08CPMED	74
Medication/supplement use	118649	 E09MDOTH	74
Medication/supplement use	118648	 E09MDSCK	74
Medication/supplement use	118647	 E09MDBTR	74
Medication/supplement use	118646	 E09MDCLS	74
Medication/supplement use	118645	 E09MDFGT	74
Medication/supplement use	118653	 E09ASPRS	74
Medication/supplement use	118652	 E09ASPNO	74
Medication/supplement use	118663	 E09ASNM	74
Medication/supplement use	118662	 E09ASSOR	74
Medication/supplement use	118661	 E09ASCD4	74
Medication/supplement use	118660	 E09ASCD3	74
Medication/supplement use	118659	 E09ASCD2	74
Medication/supplement use	118658	 E09ASCD1	74
Medication/supplement use	118657	 E09ASNUM	74
Medication/supplement use	118672	 E09CHNM	74
Medication/supplement use	118671	 E09CHSOR	74
Medication/supplement use	118670	 E09CHCD4	74
Medication/supplement use	118669	 E09CHCD3	74
Medication/supplement use	118668	 E09CHCD2	74
Medication/supplement use	118667	 E09CHCD1	74
Medication/supplement use	118666	 E09CHNUM	74
Medication/supplement use	118681	 E09CPNM	74
Medication/supplement use	118680	 E09CPSOR	74
Medication/supplement use	118679	 E09CPCD4	74
Medication/supplement use	118678	 E09CPCD3	74
Medication/supplement use	118677	 E09CPCD2	74
Medication/supplement use	118676	 E09CPCD1	74
Medication/supplement use	118675	 E09CPNUM	74
Medication/supplement use	118690	 E09HBNM	74
Medication/supplement use	118689	 E09HBSOR	74
Medication/supplement use	118688	 E09HBCD4	74
Medication/supplement use	118687	 E09HBCD3	74
Medication/supplement use	118686	 E09HBCD2	74
Medication/supplement use	118685	 E09HBCD1	74
Medication/supplement use	118684	 E09HBNUM	74
Medication/supplement use	118699	 E09HMNM	74
Medication/supplement use	118698	 E09HMSOR	74
Medication/supplement use	118697	 E09HMCD4	74
Medication/supplement use	118696	 E09HMCD3	74
Medication/supplement use	118695	 E09HMCD2	74
Medication/supplement use	118694	 E09HMCD1	74
Medication/supplement use	118693	 E09HMNUM	74
Medication/supplement use	118709	 E09OCCD	74
Medication/supplement use	118708	 E09OCCUR	74
Medication/supplement use	118707	 E09OCLST	74
Medication/supplement use	118706	 E09OC3MO	74
Medication/supplement use	118705	 E09OCLNG	74
Medication/supplement use	118704	 E09OCYR	74
Medication/supplement use	118703	 E09OCTOT	74
Medication/supplement use	118702	 E09OCNOW	74
Medication/supplement use	118714	 E09OTNUM	74
Medication/supplement use	118721	 E09RESO	74
Medication/supplement use	118720	 E09OTNM	74
Medication/supplement use	118719	 E09OTSOR	74
Medication/supplement use	118718	 E09OTCD4	74
Medication/supplement use	118717	 E09OTCD3	74
Medication/supplement use	118716	 E09OTCD2	74
Medication/supplement use	118715	 E09OTCD1	74
Cigarette smoking	118744	 E09STS3M	69
Cigarette smoking	118743	 E09QTFRQ	69
Cigarette smoking	118742	 E09QTNUM	69
Cigarette smoking	118741	 E09SMKNW	69
Cigarette smoking	118740	 E09BRAND	69
Cigarette smoking	118739	 E09UPC	69
Cigarette smoking	118758	 E09QUIT	69
Cigarette smoking	118753	 E09ATTMP	69
Cigarette smoking	118752	 E09TRYQT	69
Cigarette smoking	118751	 E09MENTH	69
Cigarette smoking	118750	 E09LNGTH	69
Cigarette smoking	118749	 E09PAKSZ	69
Cigarette smoking	118748	 E09FILTR	69
Cigarette smoking	118747	 E09SMKDY	69
Cigarette smoking	118746	 E09CGTDY	69
Cigarette smoking	118745	 E09SLS3M	69
Cigarette smoking	118765	 E10CIGS	69
Cigarette smoking	118780	 E10SMOKE	69
Gender	118961	 E12SEX	22
Race/ancestry/ethnicity	118960	 E12RACE	23
Age at enrollment/collection	118959	 E12AGE	21
FEV1	118971	 E128E1	63
Cigarette smoking	118757	 E09CHGOT	69
Cigarette smoking	118756	 E09CHGLO	69
Cigarette smoking	118755	 E09CHGNO	69
Cigarette smoking	118754	 E09CHGQT	69
Cigarette smoking	117543	 D09AWARE	69
Cigarette smoking	117542	 D09QUIT	69
Cigarette smoking	117541	 D09CHGOT	69
Cigarette smoking	117540	 D09CHGLO	69
Cigarette smoking	117539	 D09CHGNO	69
Cigarette smoking	117538	 D09CHGQT	69
Medication/supplement use	119289	 E48STABF	74
Medication/supplement use	119288	 E48STABN	74
Medication/supplement use	119287	 E48STAB	74
Medication/supplement use	119286	 E481DAYF	74
Medication/supplement use	119285	 E481DAYN	74
Medication/supplement use	119284	 E481DAY	74
Medication/supplement use	119283	 E48VIT	74
Medication/supplement use	119298	 E48VITBF	74
Medication/supplement use	119297	 E48VITBN	74
Medication/supplement use	119296	 E48VITB	74
Medication/supplement use	119295	 E48VITAF	74
Medication/supplement use	119294	 E48VITAN	74
Medication/supplement use	119293	 E48VITA	74
Medication/supplement use	119292	 E48THERF	74
Medication/supplement use	119291	 E48THERN	74
Medication/supplement use	119290	 E48THER	74
Medication/supplement use	119307	 E48BCARF	74
Medication/supplement use	119306	 E48BCARN	74
Medication/supplement use	119305	 E48BCAR	74
Medication/supplement use	119304	 E48VITEF	74
Medication/supplement use	119303	 E48VITEN	74
Medication/supplement use	119302	 E48VITE	74
Medication/supplement use	119301	 E48VITCF	74
Medication/supplement use	119300	 E48VITCN	74
Medication/supplement use	119299	 E48VITC	74
Medication/supplement use	119316	 E48NIACF	74
Medication/supplement use	119315	 E48NIACN	74
Medication/supplement use	119314	 E48NIAC	74
Medication/supplement use	119313	 E48FISHF	74
Medication/supplement use	119312	 E48FISHN	74
Medication/supplement use	119311	 E48FISH	74
Medication/supplement use	119310	 E48ANTIF	74
Medication/supplement use	119309	 E48ANTIN	74
Medication/supplement use	119308	 E48ANTI	74
Medication/supplement use	119325	 E48IRONF	74
Medication/supplement use	119324	 E48IRONN	74
Medication/supplement use	119323	 E48IRON	74
Medication/supplement use	119322	 E48CALCF	74
Medication/supplement use	119321	 E48CALCN	74
Medication/supplement use	119320	 E48CALC	74
Medication/supplement use	119319	 E48SELEF	74
Medication/supplement use	119318	 E48SELEN	74
Medication/supplement use	119317	 E48SELE	74
Medication/supplement use	119334	 E48CODF	74
Medication/supplement use	119333	 E48CODN	74
Medication/supplement use	119332	 E48COD	74
Medication/supplement use	119331	 E48BREWF	74
Medication/supplement use	119330	 E48BREWN	74
Medication/supplement use	119329	 E48BREW	74
Medication/supplement use	119328	 E48ZINCF	74
Medication/supplement use	119327	 E48ZINCN	74
Medication/supplement use	119326	 E48ZINC	74
Medication/supplement use	119340	 E48OTHVF	74
Medication/supplement use	119339	 E48OTHVN	74
Medication/supplement use	119338	 E48OTHV	74
Medication/supplement use	119337	 E48GARLF	74
Medication/supplement use	119336	 E48GARLN	74
Medication/supplement use	119335	 E48GARL	74
Medication/supplement use	119431	 E50TWDFR	74
Medication/supplement use	119430	 E50TWDP	74
Medication/supplement use	119429	 E50DPFR	74
Medication/supplement use	119428	 E50USEDP	74
Medication/supplement use	119423	 E50DIUFR	74
Medication/supplement use	119422	 E50DIUR	74
Medication/supplement use	119421	 E50LAXFR	74
Medication/supplement use	119420	 E50LAX	74
Medication/supplement use	119433	 E50MLRFR	74
Medication/supplement use	119432	 E50MEALR	74
Cigarette smoking	119523	 E53CIGN	69
Cigarette smoking	119522	 E53CIG24	69
Medication/supplement use	119508	 E53MEDS	74
Age at enrollment/collection	119507	 E53AGE	21
Medication/supplement use	119474	 E53MEDSX	74
Hypertension	119587	 E09P_HBP	30
Age at enrollment/collection	119637	 EX5_AGE	21
Age at enrollment/collection	119631	 EXAMAGE	21
Cigarette smoking	119694	 F02SMOKE	69
Hypertension	119807	 F08HBPAG	30
Hypertension	119802	 F08HBP	30
Diabetes	119819	 F08DIBAG	34
Myocardial infarction	119814	 F08HRTAG	26
Myocardial infarction	119809	 F08HRTAK	26
Asthma	119905	 F08ASTYR	64
Asthma	119904	 F08ASTAG	64
Asthma	119892	 F08ASTH	64
Medication/supplement use	119943	 F08ASP	74
Medication/supplement use	119942	 F08OTMED	74
Medication/supplement use	119936	 F08DEPMD	74
Medication/supplement use	119935	 F08ASMA	74
Medication/supplement use	119934	 F08CHNOW	74
Medication/supplement use	119933	 F08HBNOW	74
Medication/supplement use	119972	 F08MEDS3	74
Medication/supplement use	119971	 F08MEDS2	74
Medication/supplement use	119970	 F08MEDS1	74
Medication/supplement use	119966	 F08HMNOW	74
Medication/supplement use	119965	 F08BRTHC	74
Medication/supplement use	119992	 F09ASPRS	74
Medication/supplement use	119991	 F09ASPNO	74
Medication/supplement use	120006	 F09BCNUM	74
Medication/supplement use	120005	 F09BCXD	74
Medication/supplement use	120004	 F09BCTM1	74
Medication/supplement use	120003	 F09BCTY1	74
Medication/supplement use	120002	 F09BCTMO	74
Medication/supplement use	120001	 F09BCTYR	74
Medication/supplement use	120000	 F09BCNOW	74
Medication/supplement use	119999	 F09BCCD4	74
Medication/supplement use	119998	 F09BCCD3	74
Medication/supplement use	119997	 F09BCCD2	74
Medication/supplement use	119996	 F09BCCD1	74
Medication/supplement use	120012	 F09ST_DT	74
Medication/supplement use	120010	 F09BCNAM	74
Medication/supplement use	120009	 F09STPDT	74
Medication/supplement use	120008	 F09STPMO	74
Medication/supplement use	120007	 F09STPYR	74
Medication/supplement use	120014	 F09MFUIT	74
Medication/supplement use	120022	 F09RESO	74
Medication/supplement use	120021	 F09MDSOR	74
Medication/supplement use	120020	 F09MDCD4	74
Medication/supplement use	120019	 F09MDCD3	74
Medication/supplement use	120018	 F09MDCD2	74
Medication/supplement use	120017	 F09MDCD1	74
Medication/supplement use	120016	 F09MDNM	74
Medication/supplement use	120015	 F09MDNUM	74
Cigarette smoking	120046	 F09FILTR	69
Cigarette smoking	120045	 F09SMKDY	69
Cigarette smoking	120044	 F09SLS3M	69
Cigarette smoking	120043	 F09QTFRQ	69
Cigarette smoking	120042	 F09QTNUM	69
Cigarette smoking	120041	 F09CGTDY	69
Cigarette smoking	120040	 F09STS3M	69
Cigarette smoking	120039	 F09SMKNW	69
Cigarette smoking	120062	 F09CHNGS	69
Cigarette smoking	120057	 F09QUIT	69
Cigarette smoking	120056	 F09CHGOT	69
Cigarette smoking	120055	 F09CHGLO	69
Cigarette smoking	120054	 F09CHGNO	69
Cigarette smoking	120053	 F09CHGQT	69
Cigarette smoking	120052	 F09CIGDY	69
Cigarette smoking	120051	 F09SMK30	69
Cigarette smoking	120050	 F09ATTMP	69
Cigarette smoking	120049	 F09TRYQT	69
Cigarette smoking	120048	 F09MENTH	69
Cigarette smoking	120047	 F09LNGTH	69
Cigarette smoking	120080	 F10SMOKE	69
Cigarette smoking	120065	 F10CIGS	69
Medication/supplement use	120334	 F48VITE	74
Medication/supplement use	120333	 F48VITC	74
Medication/supplement use	120332	 F48VITB	74
Medication/supplement use	120331	 F48VITA	74
Medication/supplement use	120330	 F48THER	74
Medication/supplement use	120329	 F48STAB	74
Medication/supplement use	120328	 F481DAY	74
Medication/supplement use	120327	 F48VIT	74
Medication/supplement use	120342	 F48ZINC	74
Medication/supplement use	120341	 F48IRON	74
Medication/supplement use	120340	 F48CALC	74
Medication/supplement use	120339	 F48SELE	74
Medication/supplement use	120338	 F48NIAC	74
Medication/supplement use	120337	 F48FISH	74
Medication/supplement use	120336	 F48ANTI	74
Medication/supplement use	120335	 F48BCAR	74
Medication/supplement use	120352	 F48THERF	74
Medication/supplement use	120351	 F48THERN	74
Medication/supplement use	120350	 F48STABF	74
Medication/supplement use	120349	 F48STABN	74
Medication/supplement use	120348	 F481DAYF	74
Medication/supplement use	120347	 F481DAYN	74
Medication/supplement use	120346	 F48OTHV	74
Medication/supplement use	120345	 F48GARL	74
Medication/supplement use	120344	 F48COD	74
Medication/supplement use	120343	 F48BREW	74
Medication/supplement use	120362	 F48BCARF	74
Medication/supplement use	120361	 F48BCARN	74
